InternalId,Company: Name,Type,Listing: Operation,Address: Street,Address: Neighborhood: Name,Address: City: Name,Address: State: Name,Attributes: Suites,Attributes: Bathrooms,Attributes: Toilettes,Attributes: Parkings,Attributes: TotalSurface,Listing: Price: Price,Listing: Price: Currency,Listing: Description,Pictures,ID
DNS-214,Luxurium Realty,Departamento,sale,arquimedes 221,Polanco V Sección,Miguel Hidalgo,Ciudad de México,3,3,1,2,175,"13,990,000",MXN,"Departamento con balcón corrido, amenidades tipo resort en una de las calles más icónicas de Polanco.
Un departamento que combina amplitud, luz natural, espacios exteriores y un estilo de vida premium en el corazón de una de las zonas más exclusivas de la ciudad.

Ubicado en Polanco, sobre Avenida Arquímedes, este departamento destaca por su excelente distribución, espacios abiertos y acceso a amenidades que elevan la calidad de vida.

Distribución y características
📍 175 m² totales
📍 150 m² habitables + 25 m² de terraza
📍 Amplia estancia de sala y comedor
📍 Cocina abierta con barra y con diseño moderno
📍 Terraza privada ideal para disfrutar al aire libre
📍3 recámaras
📍2 baños completos
📍1 medio baño de visitas
📍Cuarto de lavado independiente
📍Cuarto de servicio con baño completo
📍 Piso 8 con excelente iluminación natural

Precio: $13,990,000 MXN
Mantenimiento: $8,000

Amenidades del edificio
📍Alberca en rooftop con vista panorámica
📍Zona de asador
📍Salón de juegos
📍Patio central arbolado
📍Gimnasio equipado
📍Sauna y vapor
📍Sala de coworking
📍Valet parking
📍Vigilancia 24/7

Ubicación privilegiada
A minutos de:
🛍️ Avenida Presidente Masaryk
🛍️ Antara Fashion Hall
🛍️ Plaza Carso
🌳 Parque Lincoln
🌳 Bosque de Chapultepec

 Vías principales cercanas:
📍 Avenida Presidente Masaryk,
📍 Ejército Nacional,
📍 Anillo Periférico

Un departamento ideal para quienes buscan vivir Polanco con estilo, amplitud y amenidades de primer nivel.

📲 Agenda tu visita.
Propiedades con terraza y amenidades en esta ubicación se venden rápido.

","[#ordered/map ([:url ""https://images.pulppo.com/property/69b083c543232b5571b65a8b/picture_66b5c329420149cd9d580998fc955cc7.jpeg""] [:description ""IMG_1850.jpeg""] [:public true] [:is_blueprint false] [:isGeneratedByAI false]) #ordered/map ([:url ""https://images.pulppo.com/property/69b083c543232b5571b65a8b/picture_0538bfc2de0d4e4f975a2727ceceb866.jpg""] [:description ""IMGL7628-HDR.jpg""] [:public true] [:is_blueprint false] [:isGeneratedByAI false]) #ordered/map ([:url ""https://images.pulppo.com/property/69b083c543232b5571b65a8b/picture_e58006067ec54fee9a37596df3c815b8.jpeg""] [:description ""IMG_1743.jpeg""] [:public true] [:is_blueprint false] [:isGeneratedByAI false]) #ordered/map ([:url ""https://images.pulppo.com/property/69b083c543232b5571b65a8b/picture_be30adad60c449b4a96ceed11367054b.jpeg""] [:description ""IMG_1733.jpeg""] [:public true] [:is_blueprint false] [:isGeneratedByAI false]) #ordered/map ([:url ""https://images.pulppo.com/property/69b083c543232b5571b65a8b/picture_64c6c6b8743c44ee8df8555851b4e9ff.jpg""] [:description ""IMGL7613.jpg""] [:public true] [:is_blueprint false] [:isGeneratedByAI false]) #ordered/map ([:url ""https://images.pulppo.com/property/69b083c543232b5571b65a8b/picture_6253cb9ad5074c76b91ae9e30e4741d1.jpg""] [:description ""IMGL7622-HDR.jpg""] [:public true] [:is_blueprint false] [:isGeneratedByAI false]) #ordered/map ([:url ""https://images.pulppo.com/property/69b083c543232b5571b65a8b/picture_53e2242fbea8466492c4697e7914c0a3.jpg""] [:description ""IMGL7604-HDR.jpg""] [:public true] [:is_blueprint false] [:isGeneratedByAI false]) #ordered/map ([:url ""https://images.pulppo.com/property/69b083c543232b5571b65a8b/picture_b8e182d7a3f54277878ef7f3a19ed0ae.jpeg""] [:description ""IMG_1721.jpeg""] [:public true] [:is_blueprint false] [:isGeneratedByAI false]) #ordered/map ([:url ""https://images.pulppo.com/property/69b083c543232b5571b65a8b/picture_29cc8753cc07405aa4a8cd6884c37fd6.jpeg""] [:description ""IMG_1727.jpeg""] [:public true] [:is_blueprint false] [:isGeneratedByAI false]) #ordered/map ([:url ""https://images.pulppo.com/property/69b083c543232b5571b65a8b/picture_4b398b10a1df48398cedbf7c0d99e452.jpeg""] [:description ""IMG_1759.jpeg""] [:public true] [:is_blueprint false] [:isGeneratedByAI false]) #ordered/map ([:url ""https://images.pulppo.com/property/69b083c543232b5571b65a8b/picture_08def90e92fc418da1e498b3fdc083a1.jpg""] [:description ""IMGL7691.jpg""] [:public true] [:is_blueprint false] [:isGeneratedByAI false]) #ordered/map ([:url ""https://images.pulppo.com/property/69b083c543232b5571b65a8b/picture_d6f2b7e3d19f47cb8c896e7a573b088e.jpg""] [:description ""IMGL7697.jpg""] [:public true] [:is_blueprint false] [:isGeneratedByAI false]) #ordered/map ([:url ""https://images.pulppo.com/property/69b083c543232b5571b65a8b/picture_3717b22a5bf54257a15e08244092844d.jpeg""] [:description ""IMG_1811.jpeg""] [:public true] [:is_blueprint false] [:isGeneratedByAI false]) #ordered/map ([:url ""https://images.pulppo.com/property/69b083c543232b5571b65a8b/picture_c2abe9976beb46a081b4c96367e4aeac.jpeg""] [:description ""IMG_1809.jpeg""] [:public true] [:is_blueprint false] [:isGeneratedByAI false]) #ordered/map ([:url ""https://images.pulppo.com/property/69b083c543232b5571b65a8b/picture_409960fdb07941c69a566c2995b7c8bd.jpeg""] [:description ""IMG_1799.jpeg""] [:public true] [:is_blueprint false] [:isGeneratedByAI false]) #ordered/map ([:url ""https://images.pulppo.com/property/69b083c543232b5571b65a8b/picture_eb0702bd62c14ed899044d05793289f6.jpg""] [:description ""IMGL7637-HDR.jpg""] [:public true] [:is_blueprint false] [:isGeneratedByAI false]) #ordered/map ([:url ""https://images.pulppo.com/property/69b083c543232b5571b65a8b/picture_146569b5fd7540f193fce84d3b32f3e5.jpg""] [:description ""IMGL7682-HDR.jpg""] [:public true] [:is_blueprint false] [:isGeneratedByAI false]) #ordered/map ([:url ""https://images.pulppo.com/property/69b083c543232b5571b65a8b/picture_6b0c3b9dadaa4baf899f13bc08d5fdcb.jpg""] [:description ""IMGL7643-HDR.jpg""] [:public true] [:is_blueprint false] [:isGeneratedByAI false]) #ordered/map ([:url ""https://images.pulppo.com/property/69b083c543232b5571b65a8b/picture_5ea29e31fdde4f4b8db47f43f6072f2d.jpeg""] [:description ""IMG_2198.jpeg""] [:public true] [:is_blueprint false] [:isGeneratedByAI false]) #ordered/map ([:url ""https://images.pulppo.com/property/69b083c543232b5571b65a8b/picture_2c63d13ce8fc40bd92fd5a323ec3a175.jpeg""] [:description ""IMG_2199.jpeg""] [:public true] [:is_blueprint false] [:isGeneratedByAI false]) #ordered/map ([:url ""https://images.pulppo.com/property/69b083c543232b5571b65a8b/picture_75554e6def374ba99fde1967ad15db41.jpg""] [:description ""IMGL7649-HDR.jpg""] [:public true] [:is_blueprint false] [:isGeneratedByAI false]) #ordered/map ([:url ""https://images.pulppo.com/property/69b083c543232b5571b65a8b/picture_6222da6cf9ca4997ac230c230bf11661.jpeg""] [:description ""IMG_2201.jpeg""] [:public true] [:is_blueprint false] [:isGeneratedByAI false]) #ordered/map ([:url ""https://images.pulppo.com/property/69b083c543232b5571b65a8b/picture_e1f99a0388364e1683fa56485eeb6677.jpeg""] [:description ""IMG_1778.jpeg""] [:public true] [:is_blueprint false] [:isGeneratedByAI false]) #ordered/map ([:url ""https://images.pulppo.com/property/69b083c543232b5571b65a8b/picture_6dd23fbc31da45d380fa9b2a18113099.jpeg""] [:description ""IMG_1776.jpeg""] [:public true] [:is_blueprint false] [:isGeneratedByAI false]) #ordered/map ([:url ""https://images.pulppo.com/property/69b083c543232b5571b65a8b/picture_e9249314ee3f4c4dbaea12a3d8cc28af.jpeg""] [:description ""IMG_1793.jpeg""] [:public true] [:is_blueprint false] [:isGeneratedByAI false]) #ordered/map ([:url ""https://images.pulppo.com/property/69b083c543232b5571b65a8b/picture_1d6a3680741c484cbb273045738ee3a9.jpeg""] [:description ""IMG_1790.jpeg""] [:public true] [:is_blueprint false] [:isGeneratedByAI false]) #ordered/map ([:url ""https://images.pulppo.com/property/69b083c543232b5571b65a8b/picture_86be5209b03c4e3eb2c598920be3d3b9.jpeg""] [:description ""IMG_1858.jpeg""] [:public true] [:is_blueprint false] [:isGeneratedByAI false]) #ordered/map ([:url ""https://images.pulppo.com/property/69b083c543232b5571b65a8b/picture_85649a0887184755a385718eb4eac325.jpeg""] [:description ""IMG_1847.jpeg""] [:public true] [:is_blueprint false] [:isGeneratedByAI false]) #ordered/map ([:url ""https://images.pulppo.com/property/69b083c543232b5571b65a8b/picture_ace3180e7bd2404b818cb2cdccfdd603.jpeg""] [:description ""IMG_1880.jpeg""] [:public true] [:is_blueprint false] [:isGeneratedByAI false]) #ordered/map ([:url ""https://images.pulppo.com/property/69b083c543232b5571b65a8b/picture_7fa2b57a25be4bad925a57bf1f67fe4e.jpeg""] [:description ""IMG_1882.jpeg""] [:public true] [:is_blueprint false] [:isGeneratedByAI false]) #ordered/map ([:url ""https://images.pulppo.com/property/69b083c543232b5571b65a8b/picture_c8dd07eb2d764a35ad82a9cfd0a0cca7.jpeg""] [:description ""IMG_1878.jpeg""] [:public true] [:is_blueprint false] [:isGeneratedByAI false]) #ordered/map ([:url ""https://images.pulppo.com/property/69b083c543232b5571b65a8b/picture_36f48b10f968452c98331307e7570392.jpeg""] [:description ""IMG_1875.jpeg""] [:public true] [:is_blueprint false] [:isGeneratedByAI false]) #ordered/map ([:url ""https://images.pulppo.com/property/69b083c543232b5571b65a8b/picture_e29ed2fbb82f486691595b91cc77a51a.jpeg""] [:description ""IMG_1886.jpeg""] [:public true] [:is_blueprint false] [:isGeneratedByAI false]) #ordered/map ([:url ""https://images.pulppo.com/property/69b083c543232b5571b65a8b/picture_a1a5a7838faa4369a32940d5af96055c.jpeg""] [:description ""IMG_1895.jpeg""] [:public true] [:is_blueprint false] [:isGeneratedByAI false]) #ordered/map ([:url ""https://images.pulppo.com/property/69b083c543232b5571b65a8b/picture_b030b233278b45d3b993f1472450955b.jpeg""] [:description ""IMG_1916.jpeg""] [:public true] [:is_blueprint false] [:isGeneratedByAI false]) #ordered/map ([:url ""https://images.pulppo.com/property/69b083c543232b5571b65a8b/picture_0928e703db064c3e82d39e03d3876ca1.jpeg""] [:description ""IMG_1897.jpeg""] [:public true] [:is_blueprint false] [:isGeneratedByAI false]) #ordered/map ([:url ""https://images.pulppo.com/property/69b083c543232b5571b65a8b/picture_cec2d1e084344b599831b9d1fc351421.jpg""] [:description ""IMGL7781-HDR.jpg""] [:public true] [:is_blueprint false] [:isGeneratedByAI false]) #ordered/map ([:url ""https://images.pulppo.com/property/69b083c543232b5571b65a8b/picture_09a82276749c420fb6e5324e8dff99d6.jpg""] [:description ""IMGL7770.jpg""] [:public true] [:is_blueprint false] [:isGeneratedByAI false]) #ordered/map ([:url ""https://images.pulppo.com/property/69b083c543232b5571b65a8b/picture_4434f3e1c01b443cbe334ef108b0ed35.jpg""] [:description ""IMGL7791.jpg""] [:public true] [:is_blueprint false] [:isGeneratedByAI false]) #ordered/map ([:url ""https://images.pulppo.com/property/69b083c543232b5571b65a8b/picture_dc42ddb5472746cd96b3d2da4377a5c6.jpg""] [:description ""IMGL7803.jpg""] [:public true] [:is_blueprint false] [:isGeneratedByAI false]) #ordered/map ([:url ""https://images.pulppo.com/property/69b083c543232b5571b65a8b/picture_0603911da2804825a5456b67d6854eaa.jpg""] [:description ""IMGL7797.jpg""] [:public true] [:is_blueprint false] [:isGeneratedByAI false]) #ordered/map ([:url ""https://images.pulppo.com/property/69b083c543232b5571b65a8b/picture_8bf7638524274e6290041c79512b5859.jpg""] [:description ""IMGL7762.jpg""] [:public true] [:is_blueprint false] [:isGeneratedByAI false]) #ordered/map ([:url ""https://images.pulppo.com/property/69b083c543232b5571b65a8b/picture_9d1de3e56c294351950f38a8075f86c4.jpg""] [:description ""IMGL7815.jpg""] [:public true] [:is_blueprint false] [:isGeneratedByAI false]) #ordered/map ([:url ""https://images.pulppo.com/property/69b083c543232b5571b65a8b/picture_d991fb31222a43538bbd42c92909c01c.jpg""] [:description ""IMGL7821.jpg""] [:public true] [:is_blueprint false] [:isGeneratedByAI false]) #ordered/map ([:url ""https://images.pulppo.com/property/69b083c543232b5571b65a8b/picture_f2061635d7324f6dadd8837241697453.jpg""] [:description ""IMGL7812.jpg""] [:public true] [:is_blueprint false] [:isGeneratedByAI false]) #ordered/map ([:url ""https://images.pulppo.com/property/69b083c543232b5571b65a8b/picture_71ca6c1b1fde42389782cde765d11e3d.jpg""] [:description ""IMGL7839.jpg""] [:public true] [:is_blueprint false] [:isGeneratedByAI false]) #ordered/map ([:url ""https://images.pulppo.com/property/69b083c543232b5571b65a8b/picture_cfbdbc8837c947e9a334293a648afde4.jpg""] [:description ""IMGL7806.jpg""] [:public true] [:is_blueprint false] [:isGeneratedByAI false]) #ordered/map ([:url ""https://images.pulppo.com/property/69b083c543232b5571b65a8b/picture_79f5fa512d554f629f12e17766893ecf.jpg""] [:description ""IMGL7824.jpg""] [:public true] [:is_blueprint false] [:isGeneratedByAI false]) #ordered/map ([:url ""https://images.pulppo.com/property/69b083c543232b5571b65a8b/picture_550801f4e00c432e9f5507c0419d39f9.jpg""] [:description ""IMGL7827.jpg""] [:public true] [:is_blueprint false] [:isGeneratedByAI false])]",69b083c543232b5571b65a8b
